Nombre,Avg_viewers,Time_streamed,All_time_peak_viewers,Hours_watched,Rank,Followers_gained,Total_followers,Total_views,Enlace
Alfonso_cc,43.0,218.7,161.0,9400.0,25614,662.0,7000.0,0.0,https://twitchtracker.com/alfonso_cc
Gorilanerd,50.0,176.9,7309.0,8900.0,25725,-109.0,186000.0,12500000.0,https://twitchtracker.com/gorilanerd
Farikzinn9,167.0,13.3,526.0,2200.0,25734,10.0,46100.0,0.0,https://twitchtracker.com/farikzinn9
Pro24a7,67.0,118.8,192.0,7900.0,25745,288.0,1200.0,0.0,https://twitchtracker.com/pro24a7
Gramajodb,147.0,22.8,389.0,3400.0,25759,562.0,16600.0,0.0,https://twitchtracker.com/gramajodb
Subzerovm,107.0,52.4,364.0,5600.0,25774,72.0,2300.0,0.0,https://twitchtracker.com/subzerovm
Roadtofir,35.0,275.3,103.0,9700.0,25779,92.0,1300.0,0.0,https://twitchtracker.com/roadtofir
Aaronmercury,161.0,15.7,1842.0,2500.0,25792,1800.0,6100.0,0.0,https://twitchtracker.com/aaronmercury
Cruelty_free,66.0,121.1,422.0,8000.0,25803,391.0,1500.0,0.0,https://twitchtracker.com/cruelty_free
Vlakynn,70.0,110.5,724.0,7700.0,25804,2100.0,5100.0,0.0,https://twitchtracker.com/vlakynn
Bestia_corp,164.0,14.3,3237.0,2300.0,25810,133.0,17100.0,0.0,https://twitchtracker.com/bestia_corp
Lucketo_,148.0,21.9,1332.0,3200.0,25836,11600.0,57900.0,0.0,https://twitchtracker.com/lucketo_
Yugioh_espanol,20.0,538.4,66.0,10600.0,25838,768.0,796.0,0.0,https://twitchtracker.com/yugioh_espanol
Elpadredomingooficial,130.0,32.9,1108.0,4300.0,25862,1300.0,124000.0,447000.0,https://twitchtracker.com/elpadredomingooficial
Zeritoo,104.0,55.2,3378.0,5700.0,25871,144.0,18200.0,0.0,https://twitchtracker.com/zeritoo
Justkiryy,36.0,266.7,173.0,9600.0,25876,406.0,5400.0,0.0,https://twitchtracker.com/justkiryy
Madridismoaldia,147.0,22.3,1578.0,3300.0,25881,60.0,4600.0,0.0,https://twitchtracker.com/madridismoaldia
Termitobj,179.0,8.1,294.0,1400.0,25882,999.0,6300.0,0.0,https://twitchtracker.com/termitobj
Cstival,169.0,12.0,645.0,2000.0,25884,11.0,13900.0,0.0,https://twitchtracker.com/cstival
Snepy64,105.0,54.0,518.0,5700.0,25887,1000.0,13500.0,0.0,https://twitchtracker.com/snepy64
Maguisunshinee,111.0,48.1,2251.0,5300.0,25900,192.0,20900.0,0.0,https://twitchtracker.com/maguisunshinee
Billymooon,106.0,53.0,177.0,5600.0,25905,316.0,1300.0,0.0,https://twitchtracker.com/billymooon
Macmillanspa,56.0,150.1,429.0,8500.0,25945,93.0,9100.0,0.0,https://twitchtracker.com/macmillanspa
Rafalagoon,95.0,65.8,1643.0,6200.0,25946,86.0,21200.0,879000.0,https://twitchtracker.com/rafalagoon
Supremo97_,77.0,94.3,272.0,7200.0,25959,-1700.0,5100.0,0.0,https://twitchtracker.com/supremo97_
Rustyk,146.0,22.5,16988.0,3300.0,25967,-318.0,487000.0,8150000.0,https://twitchtracker.com/rustyk
Helterhxz,89.0,73.4,228.0,6500.0,25991,315.0,4400.0,0.0,https://twitchtracker.com/helterhxz
Elpengu07,148.0,21.3,2164.0,3200.0,25994,56.0,1300.0,0.0,https://twitchtracker.com/elpengu07
Sombra7slots,164.0,13.6,286.0,2200.0,25999,10200.0,12400.0,0.0,https://twitchtracker.com/sombra7slots
Saavedra_kng,97.0,62.8,293.0,6100.0,26012,249.0,5200.0,0.0,https://twitchtracker.com/saavedra_kng
Valkyfamily,18.0,581.9,189.0,10600.0,26019,149.0,3000.0,0.0,https://twitchtracker.com/valkyfamily
Lolillotv,86.0,78.1,1557.0,6700.0,26022,24.0,7200.0,0.0,https://twitchtracker.com/lolillotv
Qwermiguel,89.0,73.0,800.0,6500.0,26045,898.0,39500.0,0.0,https://twitchtracker.com/qwermiguel
Galandarx,70.0,108.1,449.0,7600.0,26046,519.0,2700.0,0.0,https://twitchtracker.com/galandarx
Omarosunacr,67.0,115.7,751.0,7700.0,26081,432.0,7600.0,0.0,https://twitchtracker.com/omarosunacr
Shinigamir_10,31.0,321.6,94.0,9800.0,26090,493.0,1000.0,0.0,https://twitchtracker.com/shinigamir_10
Vc_angel3,45.0,202.4,146.0,9000.0,26091,513.0,946.0,0.0,https://twitchtracker.com/vc_angel3
Detectiveconan_tv1,24.0,432.5,47.0,10200.0,26125,131.0,1400.0,0.0,https://twitchtracker.com/detectiveconan_tv1
Seriestvarg,29.0,345.9,1035.0,9900.0,26130,57.0,1300.0,0.0,https://twitchtracker.com/seriestvarg
Wovencito,49.0,180.1,228.0,8700.0,26133,2300.0,30700.0,0.0,https://twitchtracker.com/wovencito
1rafe__,96.0,63.0,141.0,6000.0,26162,38.0,892.0,0.0,https://twitchtracker.com/1rafe__
Ryncu,79.0,88.3,1344.0,7000.0,26171,46.0,6600.0,0.0,https://twitchtracker.com/ryncu
Richidota2,39.0,240.8,1934.0,9300.0,26191,238.0,5000.0,0.0,https://twitchtracker.com/richidota2
Indomable275,50.0,174.1,145.0,8700.0,26193,156.0,3200.0,0.0,https://twitchtracker.com/indomable275
Juancin,159.0,15.0,1034.0,2400.0,26242,111.0,36400.0,0.0,https://twitchtracker.com/juancin
Snacky,172.0,9.5,5221.0,1600.0,26275,-10200.0,274000.0,744000.0,https://twitchtracker.com/snacky
Aylu,175.0,8.4,25137.0,1500.0,26276,-88.0,335000.0,2620000.0,https://twitchtracker.com/aylu
Zeeeeeeev_,151.0,18.7,440.0,2800.0,26277,618.0,2800.0,0.0,https://twitchtracker.com/zeeeeeeev_
Itsmemack,81.0,84.8,2862.0,6800.0,26285,-387.0,5900.0,0.0,https://twitchtracker.com/itsmemack
Shilbiainu,136.0,27.0,1041.0,3700.0,26316,119.0,29700.0,0.0,https://twitchtracker.com/shilbiainu
Polzka,131.0,30.1,2843.0,3900.0,26352,35.0,33700.0,0.0,https://twitchtracker.com/polzka
Faafiperez,152.0,18.0,362.0,2700.0,26354,520.0,1200.0,0.0,https://twitchtracker.com/faafiperez
Soyjamiie,75.0,95.3,485.0,7100.0,26388,83.0,9700.0,0.0,https://twitchtracker.com/soyjamiie
Puketaa,62.0,126.4,1664.0,7900.0,26400,141.0,10100.0,0.0,https://twitchtracker.com/puketaa
Ditoseadio,109.0,47.5,2139.0,5200.0,26403,87.0,6600.0,0.0,https://twitchtracker.com/ditoseadio
Mmentalmess,118.0,39.1,4057.0,4600.0,26450,35.0,33300.0,0.0,https://twitchtracker.com/mmentalmess
Pablotropellado,72.0,100.6,1081.0,7200.0,26460,325.0,6400.0,0.0,https://twitchtracker.com/pablotropellado
Todocs2,77.0,90.4,1741.0,7000.0,26474,620.0,7700.0,0.0,https://twitchtracker.com/todocs2
Alossito,147.0,20.1,584.0,2900.0,26477,48.0,806.0,0.0,https://twitchtracker.com/alossito
Kopurista,85.0,75.7,2537.0,6500.0,26512,0.0,61500.0,1410000.0,https://twitchtracker.com/kopurista
Tsubane,88.0,71.1,5942.0,6300.0,26541,-58.0,40800.0,0.0,https://twitchtracker.com/tsubane
Ama_xinita,52.0,159.1,401.0,8300.0,26561,222.0,3300.0,0.0,https://twitchtracker.com/ama_xinita
Maresmagaming,50.0,170.6,1940.0,8400.0,26569,2100.0,9100.0,0.0,https://twitchtracker.com/maresmagaming
Gaditooo,107.0,48.5,4655.0,5200.0,26576,37.0,41800.0,0.0,https://twitchtracker.com/gaditooo
Liilkiing,84.0,77.4,8929.0,6500.0,26602,78.0,38600.0,694000.0,https://twitchtracker.com/liilkiing
Maiderrtv,27.0,361.2,52.0,9700.0,26624,124.0,3500.0,0.0,https://twitchtracker.com/maiderrtv
Gozi1x,78.0,88.0,701.0,6800.0,26626,56.0,549.0,0.0,https://twitchtracker.com/gozi1x
Sisoyjairoab,152.0,16.9,845.0,2600.0,26636,8800.0,21900.0,0.0,https://twitchtracker.com/sisoyjairoab
Jorgi_tomato,116.0,40.1,6117.0,4600.0,26639,547.0,60500.0,0.0,https://twitchtracker.com/jorgi_tomato
Hasvik,102.0,53.4,10553.0,5400.0,26645,-312.0,630000.0,3890000.0,https://twitchtracker.com/hasvik
Slotscoringa,181.0,5.0,213.0,910.0,26654,17.0,59400.0,0.0,https://twitchtracker.com/slotscoringa
Purrjectyui,73.0,96.9,485.0,7100.0,26668,125.0,11300.0,0.0,https://twitchtracker.com/purrjectyui
Vmarioneta,77.0,88.6,954.0,6900.0,26677,1200.0,6700.0,0.0,https://twitchtracker.com/vmarioneta
Alvieeulabwrg,28.0,345.6,187.0,9600.0,26697,166.0,239.0,0.0,https://twitchtracker.com/alvieeulabwrg
Elubaman,140.0,23.1,1932.0,3200.0,26707,110.0,67200.0,0.0,https://twitchtracker.com/elubaman
Rojankhzxr,80.0,83.1,4209.0,6600.0,26747,-136.0,200000.0,12100000.0,https://twitchtracker.com/rojankhzxr
Skylane7,104.0,50.5,1206.0,5300.0,26750,236.0,5800.0,0.0,https://twitchtracker.com/skylane7
Srevolution,116.0,39.4,2235.0,4600.0,26756,99.0,17300.0,0.0,https://twitchtracker.com/srevolution
Eltreceok,85.0,75.1,1309.0,6300.0,26775,891.0,11700.0,0.0,https://twitchtracker.com/eltreceok
Franz963,64.0,117.1,86.0,7500.0,26780,2400.0,4100.0,0.0,https://twitchtracker.com/franz963
Tacolillaa,135.0,25.8,9256.0,3500.0,26789,-1.0,125000.0,823000.0,https://twitchtracker.com/tacolillaa
Chiringuitofutbol_hd,42.0,207.2,3113.0,8800.0,26804,247.0,6600.0,0.0,https://twitchtracker.com/chiringuitofutbol_hd
Ajaxbuilds,84.0,75.7,362.0,6400.0,26859,899.0,60700.0,0.0,https://twitchtracker.com/ajaxbuilds
Neyneyrio,98.0,56.6,637.0,5500.0,26867,-2600.0,5200.0,0.0,https://twitchtracker.com/neyneyrio
Varelabere,140.0,22.5,6361.0,3100.0,26871,154.0,26300.0,0.0,https://twitchtracker.com/varelabere
Pablovicente,121.0,35.0,654.0,4200.0,26877,114.0,5800.0,0.0,https://twitchtracker.com/pablovicente
Gercrack30,96.0,58.9,644.0,5600.0,26887,251.0,2400.0,0.0,https://twitchtracker.com/gercrack30
Justframemx,115.0,39.6,367.0,4600.0,26893,205.0,1500.0,0.0,https://twitchtracker.com/justframemx
Rawfler,87.0,70.6,5746.0,6200.0,26901,-8.0,23000.0,0.0,https://twitchtracker.com/rawfler
Silexcarlos,74.0,92.5,139.0,6900.0,26919,82.0,1700.0,0.0,https://twitchtracker.com/silexcarlos
Amediodiaalegria,15.0,703.5,142.0,10300.0,26928,185.0,2500.0,0.0,https://twitchtracker.com/amediodiaalegria
Gisbanos,135.0,25.0,381.0,3400.0,26943,136.0,8800.0,0.0,https://twitchtracker.com/gisbanos
Ibrahcorona,164.0,10.4,430.0,1700.0,26971,569.0,4900.0,0.0,https://twitchtracker.com/ibrahcorona
Bigraginbull,83.0,76.1,397.0,6300.0,26974,76.0,13300.0,0.0,https://twitchtracker.com/bigraginbull
Pedrogas,96.0,58.7,5868.0,5600.0,26976,101.0,19800.0,2080000.0,https://twitchtracker.com/pedrogas
Marianonext,17.0,585.3,100.0,10100.0,26984,0.0,74.0,408000.0,https://twitchtracker.com/marianonext
Eljanojey,84.0,75.1,1171.0,6300.0,27008,2300.0,74300.0,0.0,https://twitchtracker.com/eljanojey
Totisued,111.0,42.4,516.0,4700.0,27043,91.0,7700.0,0.0,https://twitchtracker.com/totisued
Estanishing,116.0,38.3,1437.0,4400.0,27048,278.0,5700.0,0.0,https://twitchtracker.com/estanishing
Kuruogg,49.0,168.4,126.0,8300.0,27059,280.0,7200.0,0.0,https://twitchtracker.com/kuruogg
Saratail,72.0,95.9,2986.0,6900.0,27082,85.0,14200.0,0.0,https://twitchtracker.com/saratail
Izanleon24,152.0,15.3,1117.0,2300.0,27086,184.0,2000.0,0.0,https://twitchtracker.com/izanleon24
Thejesucristian,50.0,165.1,4099.0,8200.0,27094,-11400.0,184000.0,1960000.0,https://twitchtracker.com/thejesucristian
Kidbu04,45.0,187.1,535.0,8400.0,27111,176.0,10600.0,0.0,https://twitchtracker.com/kidbu04
Rodriguh,124.0,31.6,298.0,3900.0,27119,2100.0,29900.0,0.0,https://twitchtracker.com/rodriguh
Menendezfaya,128.0,28.7,4590.0,3700.0,27124,31.0,8500.0,0.0,https://twitchtracker.com/menendezfaya
Paulaguti26,74.0,91.5,2458.0,6800.0,27126,-1900.0,61000.0,0.0,https://twitchtracker.com/paulaguti26
Radossb,67.0,107.7,1565.0,7200.0,27131,2000.0,24400.0,0.0,https://twitchtracker.com/radossb
Copic__,71.0,97.3,577.0,6900.0,27156,211.0,3400.0,0.0,https://twitchtracker.com/copic__
Thegamermaldito,109.0,43.8,3774.0,4800.0,27159,80.0,18400.0,0.0,https://twitchtracker.com/thegamermaldito
Marshallflashmusic,103.0,49.1,4691.0,5100.0,27181,281.0,21600.0,0.0,https://twitchtracker.com/marshallflashmusic
Cocora93,170.0,7.3,402.0,1200.0,27182,304.0,611.0,0.0,https://twitchtracker.com/cocora93
Pinchemendoza,163.0,10.2,544.0,1700.0,27187,11.0,52.0,0.0,https://twitchtracker.com/pinchemendoza
Xirou26,59.0,129.5,180.0,7600.0,27217,687.0,692.0,0.0,https://twitchtracker.com/xirou26
Nochederol,149.0,16.4,847.0,2400.0,27234,44.0,6500.0,0.0,https://twitchtracker.com/nochederol
Forasterogg,47.0,176.0,3493.0,8300.0,27237,-598.0,19900.0,0.0,https://twitchtracker.com/forasterogg
Cocomunch,93.0,60.5,9414.0,5700.0,27241,-28.0,124000.0,3920000.0,https://twitchtracker.com/cocomunch
Joselitosuarez_,118.0,35.7,1557.0,4200.0,27254,178.0,16100.000000000002,0.0,https://twitchtracker.com/joselitosuarez_
Ma_tein,121.0,33.2,3882.0,4000.0,27276,118.0,796.0,0.0,https://twitchtracker.com/ma_tein
Balonesfuerasdh,154.0,13.8,415.0,2100.0,27280,25.0,2200.0,0.0,https://twitchtracker.com/balonesfuerasdh
Lilicross,160.0,11.1,2572.0,1800.0,27296,-3.0,125000.0,1230000.0,https://twitchtracker.com/lilicross
Laelfa,105.0,47.0,482.0,4900.0,27306,184.0,9900.0,0.0,https://twitchtracker.com/laelfa
Zorahtw,167.0,8.2,1029.0,1400.0,27332,18.0,354.0,0.0,https://twitchtracker.com/zorahtw
Soyeldary,46.0,181.5,279.0,8300.0,27334,279.0,3700.0,0.0,https://twitchtracker.com/soyeldary
Emmanemses,166.0,8.5,813.0,1400.0,27345,12.0,28700.0,0.0,https://twitchtracker.com/emmanemses
Lesder7214,170.0,6.9,1345.0,1200.0,27353,108.0,109.0,0.0,https://twitchtracker.com/lesder7214
Sugarlenna,84.0,72.6,1541.0,6100.0,27389,213.0,16200.0,0.0,https://twitchtracker.com/sugarlenna
Nightheartvt,88.0,66.4,144.0,5800.0,27418,482.0,7500.0,0.0,https://twitchtracker.com/nightheartvt
Cherryahrizona,153.0,13.8,13146.0,2100.0,27437,693.0,235000.0,924000.0,https://twitchtracker.com/cherryahrizona
Tinargxd,74.0,89.0,5003.0,6600.0,27457,184.0,24100.0,573000.0,https://twitchtracker.com/tinargxd
Zerstgaming,68.0,103.3,732.0,7000.0,27466,71.0,6300.0,0.0,https://twitchtracker.com/zerstgaming
Xmarvinzz,88.0,65.8,396.0,5800.0,27498,532.0,732.0,0.0,https://twitchtracker.com/xmarvinzz
Roddrinicolas,113.0,38.7,6409.0,4400.0,27509,116.0,96400.0,943000.0,https://twitchtracker.com/roddrinicolas
Grifvoid,123.0,30.9,612.0,3800.0,27511,550.0,8100.0,0.0,https://twitchtracker.com/grifvoid
Vakii96,82.0,74.5,752.0,6100.0,27515,182.0,20900.0,0.0,https://twitchtracker.com/vakii96
Naoww,73.0,91.2,1300.0,6700.0,27531,279.0,5000.0,0.0,https://twitchtracker.com/naoww
Alexzngg,110.0,41.1,599.0,4500.0,27541,315.0,536.0,0.0,https://twitchtracker.com/alexzngg
Facup16,121.0,32.3,147.0,3900.0,27547,24800.0,26200.0,0.0,https://twitchtracker.com/facup16
Estefi_inu,51.0,155.8,224.0,7900.0,27562,427.0,2100.0,0.0,https://twitchtracker.com/estefi_inu
Sirwilliam,86.0,68.1,2236.0,5900.0,27597,756.0,29200.0,0.0,https://twitchtracker.com/sirwilliam
Elritmodelamanana,97.0,54.5,5334.0,5300.0,27601,59.0,4500.0,0.0,https://twitchtracker.com/elritmodelamanana
Americatelevisionperu,23.0,415.8,156.0,9500.0,27607,275.0,1100.0,0.0,https://twitchtracker.com/americatelevisionperu
Evilmarshall,28.0,322.7,63.0,9200.0,27609,146.0,1700.0,0.0,https://twitchtracker.com/evilmarshall
First_mx,135.0,22.7,328.0,3100.0,27610,167.0,707.0,0.0,https://twitchtracker.com/first_mx
Valenndisalvo,147.0,16.2,5403.0,2400.0,27619,-18.0,96300.0,3180000.0,https://twitchtracker.com/valenndisalvo
Rioboo,167.0,7.4,14772.0,1200.0,27637,-88.0,256000.0,1560000.0,https://twitchtracker.com/rioboo
Catiica_,72.0,92.3,380.0,6700.0,27655,205.0,4800.0,0.0,https://twitchtracker.com/catiica_
Avegax,57.0,131.1,780.0,7500.0,27681,42.0,4600.0,0.0,https://twitchtracker.com/avegax
Nexylzgd,42.0,198.2,143.0,8400.0,27693,779.0,3300.0,0.0,https://twitchtracker.com/nexylzgd
Mernosketitio,100.0,50.5,565.0,5000.0,27706,1400.0,1400.0,0.0,https://twitchtracker.com/mernosketitio
Jonydead23,165.0,7.9,325.0,1300.0,27711,3.0,622.0,0.0,https://twitchtracker.com/jonydead23
Abuelo_bdo,28.0,323.8,60.0,9100.0,27715,720.0,726.0,0.0,https://twitchtracker.com/abuelo_bdo
Wondergea,115.0,36.1,459.0,4200.0,27721,185.0,8900.0,0.0,https://twitchtracker.com/wondergea
Saiztico,115.0,36.4,3401.0,4200.0,27725,-6.0,15900.0,731000.0,https://twitchtracker.com/saiztico
Annievnkr,100.0,50.1,7856.0,5000.0,27734,9.0,12300.0,444000.0,https://twitchtracker.com/annievnkr
Ncroakg,35.0,249.1,2448.0,8700.0,27749,79.0,6500.0,0.0,https://twitchtracker.com/ncroakg
Lauraserky,68.0,100.9,451.0,6800.0,27782,-157.0,4000.0,0.0,https://twitchtracker.com/lauraserky
Riuxgame,45.0,182.8,139.0,8100.0,27784,290.0,4200.0,0.0,https://twitchtracker.com/riuxgame
Ishika,82.0,73.2,3895.0,6000.0,27787,162.0,26200.0,2910000.0,https://twitchtracker.com/ishika
Shinchaneros24,35.0,250.1,242.0,8700.0,27793,184.0,217.0,0.0,https://twitchtracker.com/shinchaneros24
Sayvek,70.0,96.2,200.0,6700.0,27825,63.0,11000.0,0.0,https://twitchtracker.com/sayvek
Rochababyface1,83.0,71.4,517.0,5900.0,27839,52.0,12000.0,0.0,https://twitchtracker.com/rochababyface1
Jaadezz,65.0,106.8,356.0,7000.0,27844,411.0,868.0,0.0,https://twitchtracker.com/jaadezz
Jordybazanplayertwo,15.0,674.0,48.0,9800.0,27845,409.0,1200.0,0.0,https://twitchtracker.com/jordybazanplayertwo
Nita1808,66.0,103.8,1288.0,6900.0,27872,-622.0,54500.0,0.0,https://twitchtracker.com/nita1808
Cartanyaaa,54.0,139.2,1078.0,7600.0,27888,1100.0,16200.0,0.0,https://twitchtracker.com/cartanyaaa
Colmillopodcast,86.0,66.7,252.0,5700.0,27893,54.0,2300.0,0.0,https://twitchtracker.com/colmillopodcast
Marta,153.0,12.3,1959.0,1900.0,27929,251.0,24300.0,1090000.0,https://twitchtracker.com/marta
Tundrah_tv,47.0,169.2,395.0,8000.0,27937,163.0,4100.0,0.0,https://twitchtracker.com/tundrah_tv
Unaiiitm_,44.0,182.7,174.0,8100.0,27960,984.0,6900.0,0.0,https://twitchtracker.com/unaiiitm_
Sluwy,43.0,192.2,543.0,8200.0,27968,842.0,4900.0,0.0,https://twitchtracker.com/sluwy
Estige,123.0,29.1,5628.0,3600.0,27975,13.0,24800.0,388000.0,https://twitchtracker.com/estige
Harperstrikes,115.0,35.1,1134.0,4000.0,27981,33.0,15300.0,0.0,https://twitchtracker.com/harperstrikes
Xplosion_tv,93.0,57.1,247.0,5300.0,27994,122.0,20900.0,0.0,https://twitchtracker.com/xplosion_tv
Mickanplays,81.0,73.4,2158.0,6000.0,27998,31.0,63900.0,3550000.0,https://twitchtracker.com/mickanplays
Veranodelos90s,14.0,719.1,33.0,9800.0,28007,115.0,289.0,0.0,https://twitchtracker.com/veranodelos90s
Ozbellvt,14.0,688.4,86.0,9800.0,28022,201.0,7500.0,0.0,https://twitchtracker.com/ozbellvt
Paudrisima,29.0,311.8,922.0,8900.0,28027,108.0,17900.0,0.0,https://twitchtracker.com/paudrisima
Ravenmedrano,147.0,14.9,262.0,2200.0,28034,65.0,485.0,0.0,https://twitchtracker.com/ravenmedrano
Idisweek,22.0,419.4,151.0,9300.0,28060,44.0,4000.0,0.0,https://twitchtracker.com/idisweek
Ironbec,100.0,48.5,1185.0,4800.0,28089,421.0,841.0,0.0,https://twitchtracker.com/ironbec
Mentopoker,110.0,38.8,1068.0,4300.0,28111,250.0,16900.0,0.0,https://twitchtracker.com/mentopoker
Eldiariodekode,71.0,91.7,3455.0,6500.0,28121,-1.0,7200.0,0.0,https://twitchtracker.com/eldiariodekode
Sheriffmartin,36.0,234.1,87.0,8500.0,28137,329.0,353.0,0.0,https://twitchtracker.com/sheriffmartin
Galaxias,44.0,183.8,9090.0,8000.0,28138,28.0,34800.0,2049999.9999999998,https://twitchtracker.com/galaxias
Chin0_capuchin0,68.0,97.8,97.0,6700.0,28154,62.0,11600.0,0.0,https://twitchtracker.com/chin0_capuchin0
Sattoaki,119.0,31.4,1170.0,3700.0,28156,173.0,8800.0,0.0,https://twitchtracker.com/sattoaki
Alecciss,87.0,64.1,251.0,5600.0,28159,704.0,2800.0,0.0,https://twitchtracker.com/alecciss
Juanperottiaoe,61.0,116.2,866.0,7100.0,28176,89.0,5000.0,0.0,https://twitchtracker.com/juanperottiaoe
Criiizux,153.0,11.7,14119.0,1800.0,28177,130.0,281000.0,3960000.0,https://twitchtracker.com/criiizux
Holi_nosoysofi,158.0,9.5,10492.0,1500.0,28184,-21.0,23800.0,0.0,https://twitchtracker.com/holi_nosoysofi
Ch1v1ko11,113.0,36.0,186.0,4100.0,28185,56.0,10700.0,0.0,https://twitchtracker.com/ch1v1ko11
Hiki_zzz,98.0,50.2,1561.0,4900.0,28194,32.0,4000.0,0.0,https://twitchtracker.com/hiki_zzz
Lennoxg9,157.0,9.7,1154.0,1500.0,28232,846.0,866.0,0.0,https://twitchtracker.com/lennoxg9
Nabyho,146.0,14.8,257.0,2200.0,28248,2700.0,4300.0,0.0,https://twitchtracker.com/nabyho
Shinchanoficial,14.0,715.7,196.0,9700.0,28262,518.0,734.0,0.0,https://twitchtracker.com/shinchanoficial
Xumiiztoo,156.0,10.1,234.0,1600.0,28263,1100.0,1900.0,0.0,https://twitchtracker.com/xumiiztoo
Mrxaco,75.0,82.7,1444.0,6200.0,28307,177.0,23900.0,0.0,https://twitchtracker.com/mrxaco
Firuslots,161.0,7.9,1237.0,1300.0,28319,-4.0,75500.0,0.0,https://twitchtracker.com/firuslots
Thiagin,167.0,5.5,8403.0,914.0,28334,99.0,22800.0,0.0,https://twitchtracker.com/thiagin
Xgodwar,109.0,38.7,401.0,4200.0,28347,97.0,40800.0,0.0,https://twitchtracker.com/xgodwar
Saizskills,128.0,24.7,7843.0,3200.0,28354,194.0,35200.0,0.0,https://twitchtracker.com/saizskills
Sinfrecuenciatv,154.0,10.7,675.0,1600.0,28363,136.0,5500.0,0.0,https://twitchtracker.com/sinfrecuenciatv
Astrobort,117.0,32.2,2250.0,3800.0,28378,54.0,37900.0,0.0,https://twitchtracker.com/astrobort
Jossruica,57.0,125.5,258.0,7200.0,28383,526.0,1800.0,0.0,https://twitchtracker.com/jossruica
Pcentinela,15.0,646.4,61.0,9600.0,28386,17.0,1300.0,0.0,https://twitchtracker.com/pcentinela
Keinerrr,65.0,103.6,1616.0,6700.0,28396,49.0,24100.0,0.0,https://twitchtracker.com/keinerrr
Kyntasia,86.0,63.9,2830.0,5500.0,28402,123.0,51100.0,0.0,https://twitchtracker.com/kyntasia
Sralizzy,107.0,40.3,475.0,4300.0,28416,529.0,8100.0,0.0,https://twitchtracker.com/sralizzy
Stripmarveltv,152.0,11.5,18085.0,1700.0,28429,-38.0,117000.0,911000.0,https://twitchtracker.com/stripmarveltv
100yardas,143.0,15.7,1348.0,2300.0,28432,55.0,8500.0,0.0,https://twitchtracker.com/100yardas
Yoealv,60.0,116.4,1582.0,7000.0,28486,157.0,84400.0,0.0,https://twitchtracker.com/yoealv
Jamescrasher,61.0,114.3,461.0,6900.0,28491,436.0,10800.0,0.0,https://twitchtracker.com/jamescrasher
Fakzwall,70.0,91.9,1527.0,6400.0,28495,62.0,42500.0,900000.0,https://twitchtracker.com/fakzwall
Remmth,97.0,49.9,163.0,4800.0,28507,108.0,5500.0,0.0,https://twitchtracker.com/remmth
Theblazer97,73.0,85.4,1159.0,6200.0,28519,568.0,28700.0,764000.0,https://twitchtracker.com/theblazer97
Mardugcr,51.0,145.8,138.0,7500.0,28525,48.0,3400.0,0.0,https://twitchtracker.com/mardugcr
Eldreamsttv,76.0,80.0,951.0,6000.0,28526,1600.0,9300.0,0.0,https://twitchtracker.com/eldreamsttv
Coloradaxx,133.0,20.9,4916.0,2800.0,28534,779.0,150000.0,1320000.0,https://twitchtracker.com/coloradaxx
Yoyolen,107.0,39.8,1753.0,4300.0,28537,-53.0,65300.0,1270000.0,https://twitchtracker.com/yoyolen
Daad_2,128.0,23.8,813.0,3100.0,28542,120.0,13200.0,0.0,https://twitchtracker.com/daad_2
Arumics_unu,41.0,198.4,128.0,8000.0,28565,106.0,5200.0,0.0,https://twitchtracker.com/arumics_unu
Furyyforever,33.0,258.9,116.0,8500.0,28566,41.0,145.0,0.0,https://twitchtracker.com/furyyforever
Ilesraider,52.0,141.9,252.0,7400.0,28589,9.0,4800.0,0.0,https://twitchtracker.com/ilesraider
Enyus__,95.0,51.7,131.0,4900.0,28641,10.0,10.0,0.0,https://twitchtracker.com/enyus__
Evangeliita,90.0,57.9,2049.0,5200.0,28656,345.0,102000.0,560000.0,https://twitchtracker.com/evangeliita
Sammjauwu,75.0,80.5,272.0,6000.0,28660,1000.0,27500.0,0.0,https://twitchtracker.com/sammjauwu
Hofkari,47.0,163.6,989.0,7600.0,28703,23.0,31600.0,1050000.0,https://twitchtracker.com/hofkari
Sherezademr,121.0,27.9,2889.0,3400.0,28707,-46.0,39700.0,0.0,https://twitchtracker.com/sherezademr
Zapatos27,89.0,58.8,2380.0,5200.0,28719,759.0,36800.0,0.0,https://twitchtracker.com/zapatos27
Fuelvt,158.0,8.0,3258.0,1300.0,28741,58.0,12600.0,0.0,https://twitchtracker.com/fuelvt
